1.65344	2.46146
1.65453	2.46144
1.65563	2.46142
1.65673	2.46141
1.65782	2.46139
1.65893	2.46138
1.66003	2.46136
1.66113	2.46134
1.66223	2.46133
1.66334	2.46131
1.66445	2.46129
1.66556	2.46128
1.66667	2.46126
1.66778	2.46125
1.66889	2.46123
1.67001	2.46121
1.67112	2.4612
1.67224	2.46118
1.67336	2.46116
1.67448	2.46115
1.6756	2.46113
1.67673	2.46111
1.67785	2.4611
1.67898	2.46108
1.68011	2.46106
1.68124	2.46105
1.68237	2.46103
1.6835	2.46101
1.68464	2.461
1.68577	2.46098
1.68691	2.46096
1.68805	2.46095
1.68919	2.46093
1.69033	2.46091
1.69147	2.4609
1.69262	2.46088
1.69377	2.46086
1.69492	2.46084
1.69607	2.46083
1.69722	2.46081
1.69837	2.46079
1.69952	2.46077
1.70068	2.46076
1.70184	2.46074
1.703	2.46072
1.70416	2.46071
1.70532	2.46069
1.70648	2.46067
1.70765	2.46065
1.70882	2.46063
1.70999	2.46062
1.71116	2.4606
1.71233	2.46058
1.7135	2.46056
1.71468	2.46055
1.71585	2.46053
1.71703	2.46051
1.71821	2.46049
1.71939	2.46047
1.72058	2.46046
1.72176	2.46044
1.72295	2.46042
1.72414	2.4604
1.72533	2.46038
1.72652	2.46037
1.72771	2.46035
1.72891	2.46033
1.7301	2.46031
1.7313	2.46029
1.7325	2.46027
1.7337	2.46026
1.73491	2.46024
1.73611	2.46022
1.73732	2.4602
1.73853	2.46018
1.73974	2.46016
1.74095	2.46015
1.74216	2.46013
1.74338	2.46011
1.74459	2.46009
1.74581	2.46007
1.74703	2.46005
1.74825	2.46003
1.74948	2.46001
1.7507	2.45999
1.75193	2.45998
1.75316	2.45996
1.75439	2.45994
1.75562	2.45992
1.75685	2.4599
1.75809	2.45988
1.75932	2.45986
1.76056	2.45984
1.7618	2.45982
1.76305	2.4598
1.76429	2.45978
1.76554	2.45976
1.76678	2.45974
1.76803	2.45972
1.76929	2.4597
1.77054	2.45969
1.77179	2.45967
1.77305	2.45965
1.77431	2.45963
1.77557	2.45961
1.77683	2.45959
1.77809	2.45957
1.77936	2.45955
1.78063	2.45953
1.7819	2.45951
1.78317	2.45949
1.78444	2.45947
1.78571	2.45945
1.78699	2.45943
1.78827	2.45941
1.78955	2.45938
1.79083	2.45936
1.79211	2.45934
1.7934	2.45932
1.79469	2.4593
1.79598	2.45928
1.79727	2.45926
1.79856	2.45924
1.79986	2.45922
1.80115	2.4592
1.80245	2.45918
1.80375	2.45916
1.80505	2.45914
1.80636	2.45912
1.80766	2.4591
1.80897	2.45907
1.81028	2.45905
1.81159	2.45903
1.81291	2.45901
1.81422	2.45899
1.81554	2.45897
1.81686	2.45895
1.81818	2.45893
1.81951	2.4589
1.82083	2.45888
1.82216	2.45886
1.82349	2.45884
1.82482	2.45882
1.82615	2.4588
1.82749	2.45877
1.82882	2.45875
1.83016	2.45873
1.8315	2.45871
1.83284	2.45869
1.83419	2.45867
1.83554	2.45864
1.83688	2.45862
1.83824	2.4586
1.83959	2.45858
1.84094	2.45856
1.8423	2.45853
1.84366	2.45851
1.84502	2.45849
1.84638	2.45847
1.84775	2.45844
1.84911	2.45842
1.85048	2.4584
1.85185	2.45838
1.85322	2.45835
1.8546	2.45833
1.85598	2.45831
1.85736	2.45828
1.85874	2.45826
1.86012	2.45824
1.8615	2.45822
1.86289	2.45819
1.86428	2.45817
1.86567	2.45815
1.86706	2.45812
1.86846	2.4581
1.86986	2.45808
1.87126	2.45805
1.87266	2.45803
1.87406	2.45801
1.87547	2.45798
1.87688	2.45796
1.87829	2.45794
1.8797	2.45791
1.88111	2.45789
1.88253	2.45786
1.88395	2.45784
1.88537	2.45782
1.88679	2.45779
1.88822	2.45777
1.88964	2.45774
1.89107	2.45772
1.89251	2.4577
1.89394	2.45767
1.89538	2.45765
1.89681	2.45762
1.89825	2.4576
1.8997	2.45757
1.90114	2.45755
1.90259	2.45752
1.90404	2.4575
1.90549	2.45747
1.90694	2.45745
1.9084	2.45742
1.90985	2.4574
1.91131	2.45738
1.91278	2.45735
1.91424	2.45732
1.91571	2.4573
1.91718	2.45727
1.91865	2.45725
1.92012	2.45722
1.9216	2.4572
1.92308	2.45717
1.92456	2.45715
1.92604	2.45712
1.92753	2.4571
1.92901	2.45707
1.9305	2.45704
1.93199	2.45702
1.93349	2.45699
1.93498	2.45697
1.93648	2.45694
1.93798	2.45691
1.93949	2.45689
1.94099	2.45686
1.9425	2.45684
1.94401	2.45681
1.94553	2.45678
1.94704	2.45676
1.94856	2.45673
1.95008	2.4567
1.9516	2.45668
1.95313	2.45665
1.95465	2.45662
1.95618	2.4566
1.95771	2.45657
1.95925	2.45654
1.96078	2.45651
1.96232	2.45649
1.96386	2.45646
1.96541	2.45643
1.96696	2.45641
1.9685	2.45638
1.97006	2.45635
1.97161	2.45632
1.97316	2.4563
1.97472	2.45627
1.97628	2.45624
1.97785	2.45621
1.97941	2.45618
1.98098	2.45616
1.98255	2.45613
1.98413	2.4561
1.9857	2.45607
1.98728	2.45604
1.98886	2.45602
1.99045	2.45599
1.99203	2.45596
1.99362	2.45593
1.99521	2.4559
1.99681	2.45587
1.9984	2.45584
2	2.45582
2.0016	2.45579
2.00321	2.45576
2.00481	2.45573
2.00642	2.4557
2.00803	2.45567
2.00965	2.45564
2.01126	2.45561
2.01288	2.45558
2.0145	2.45555
2.01613	2.45552
2.01776	2.45549
2.01939	2.45546
2.02102	2.45543
2.02265	2.4554
2.02429	2.45537
2.02593	2.45534
2.02758	2.45531
2.02922	2.45528
2.03087	2.45525
2.03252	2.45522
2.03417	2.45519
2.03583	2.45516
2.03749	2.45513
2.03915	2.4551
2.04082	2.45507
2.04248	2.45504
2.04415	2.45501
2.04583	2.45498
2.0475	2.45495
2.04918	2.45491
2.05086	2.45488
2.05255	2.45485
2.05423	2.45482
2.05592	2.45479
2.05761	2.45476
2.05931	2.45473
2.06101	2.45469
2.06271	2.45466
2.06441	2.45463
2.06612	2.4546
2.06782	2.45457
2.06954	2.45453
2.07125	2.4545
2.07297	2.45447
2.07469	2.45444
2.07641	2.4544
2.07814	2.45437
2.07987	2.45434
2.0816	2.45431
2.08333	2.45427
2.08507	2.45424
2.08681	2.45421
2.08855	2.45417
2.0903	2.45414
2.09205	2.45411
2.0938	2.45407
2.09556	2.45404
2.09732	2.45401
2.09908	2.45397
2.10084	2.45394
2.10261	2.45391
2.10438	2.45387
2.10615	2.45384
2.10793	2.4538
2.1097	2.45377
2.11149	2.45374
2.11327	2.4537
2.11506	2.45367
2.11685	2.45363
2.11864	2.4536
2.12044	2.45356
2.12224	2.45353
2.12404	2.45349
2.12585	2.45346
2.12766	2.45342
2.12947	2.45339
2.13129	2.45335
2.13311	2.45332
2.13493	2.45328
2.13675	2.45325
2.13858	2.45321
2.14041	2.45317
2.14225	2.45314
2.14408	2.4531
2.14592	2.45307
2.14777	2.45303
2.14961	2.45299
2.15146	2.45296
2.15332	2.45292
2.15517	2.45288
2.15703	2.45285
2.15889	2.45281
2.16076	2.45277
2.16263	2.45274
2.1645	2.4527
2.16638	2.45266
2.16826	2.45263
2.17014	2.45259
2.17202	2.45255
2.17391	2.45251
2.17581	2.45248
2.1777	2.45244
2.1796	2.4524
2.1815	2.45236
2.18341	2.45232
2.18531	2.45229
2.18723	2.45225
2.18914	2.45221
2.19106	2.45217
2.19298	2.45213
2.19491	2.45209
2.19684	2.45205
2.19877	2.45201
2.2007	2.45198
2.20264	2.45194
2.20459	2.4519
2.20653	2.45186
2.20848	2.45182
2.21043	2.45178
2.21239	2.45174
2.21435	2.4517
2.21631	2.45166
2.21828	2.45162
2.22025	2.45158
2.22222	2.45154
2.2242	2.4515
2.22618	2.45146
2.22816	2.45142
2.23015	2.45138
2.23214	2.45133
2.23414	2.45129
2.23614	2.45125
2.23814	2.45121
2.24014	2.45117
2.24215	2.45113
2.24417	2.45109
2.24618	2.45104
2.2482	2.451
2.25023	2.45096
2.25225	2.45092
2.25428	2.45088
2.25632	2.45083
2.25836	2.45079
2.2604	2.45075
2.26244	2.45071
2.26449	2.45066
2.26655	2.45062
2.2686	2.45058
2.27066	2.45053
2.27273	2.45049
2.2748	2.45045
2.27687	2.4504
2.27894	2.45036
2.28102	2.45032
2.28311	2.45027
2.28519	2.45023
2.28728	2.45018
2.28938	2.45014
2.29148	2.45009
2.29358	2.45005
2.29568	2.45
2.29779	2.44996
2.29991	2.44991
2.30203	2.44987
2.30415	2.44982
2.30627	2.44978
2.3084	2.44973
2.31054	2.44969
2.31267	2.44964
2.31481	2.44959
2.31696	2.44955
2.31911	2.4495
2.32126	2.44946
2.32342	2.44941
2.32558	2.44936
2.32775	2.44932
2.32992	2.44927
2.33209	2.44922
2.33427	2.44917
2.33645	2.44913
2.33863	2.44908
2.34082	2.44903
2.34302	2.44898
2.34522	2.44894
2.34742	2.44889
2.34962	2.44884
2.35183	2.44879
2.35405	2.44874
2.35627	2.44869
2.35849	2.44864
2.36072	2.4486
2.36295	2.44855
2.36518	2.4485
2.36742	2.44845
2.36967	2.4484
2.37192	2.44835
2.37417	2.4483
2.37643	2.44825
2.37869	2.4482
2.38095	2.44815
2.38322	2.4481
2.3855	2.44805
2.38777	2.44799
2.39006	2.44794
2.39234	2.44789
2.39464	2.44784
2.39693	2.44779
2.39923	2.44774
2.40154	2.44769
2.40385	2.44763
2.40616	2.44758
2.40848	2.44753
2.4108	2.44748
2.41313	2.44742
2.41546	2.44737
2.41779	2.44732
2.42014	2.44727
2.42248	2.44721
2.42483	2.44716
2.42718	2.44711
2.42954	2.44705
2.43191	2.447
2.43427	2.44694
2.43665	2.44689
2.43902	2.44683
2.44141	2.44678
2.44379	2.44672
2.44618	2.44667
2.44858	2.44661
2.45098	2.44656
2.45339	2.4465
2.4558	2.44645
2.45821	2.44639
2.46063	2.44634
2.46305	2.44628
2.46548	2.44622
2.46792	2.44617
2.47036	2.44611
2.4728	2.44605
2.47525	2.44599
2.4777	2.44594
2.48016	2.44588
2.48262	2.44582
2.48509	2.44576
2.48756	2.44571
2.49004	2.44565
2.49252	2.44559
2.49501	2.44553
2.4975	2.44547
2.5	2.44541
2.5025	2.44535
2.50501	2.44529
2.50752	2.44523
2.51004	2.44517
2.51256	2.44511
2.51509	2.44505
2.51762	2.44499
2.52016	2.44493
2.5227	2.44487
2.52525	2.44481
2.52781	2.44475
2.53036	2.44469
2.53293	2.44463
2.5355	2.44456
2.53807	2.4445
2.54065	2.44444
2.54323	2.44438
2.54582	2.44431
2.54842	2.44425
2.55102	2.44419
2.55363	2.44413
2.55624	2.44406
2.55885	2.444
2.56148	2.44393
2.5641	2.44387
2.56674	2.44381
2.56937	2.44374
2.57202	2.44368
2.57467	2.44361
2.57732	2.44355
2.57998	2.44348
2.58264	2.44341
2.58532	2.44335
2.58799	2.44328
2.59067	2.44322
2.59336	2.44315
2.59605	2.44308
2.59875	2.44301
2.60146	2.44295
2.60417	2.44288
2.60688	2.44281
2.6096	2.44274
2.61233	2.44268
2.61506	2.44261
2.6178	2.44254
2.62055	2.44247
2.62329	2.4424
2.62605	2.44233
2.62881	2.44226
2.63158	2.44219
2.63435	2.44212
2.63713	2.44205
2.63992	2.44198
2.64271	2.44191
2.6455	2.44184
2.64831	2.44177
2.65111	2.44169
2.65393	2.44162
2.65675	2.44155
2.65957	2.44148
2.66241	2.44141
2.66525	2.44133
2.66809	2.44126
2.67094	2.44119
2.6738	2.44111
2.67666	2.44104
2.67953	2.44096
2.6824	2.44089
2.68528	2.44081
2.68817	2.44074
2.69107	2.44066
2.69397	2.44059
2.69687	2.44051
2.69978	2.44044
2.7027	2.44036
2.70563	2.44028
2.70856	2.44021
2.7115	2.44013
2.71444	2.44005
2.71739	2.43997
2.72035	2.4399
2.72331	2.43982
2.72628	2.43974
2.72926	2.43966
2.73224	2.43958
2.73523	2.4395
2.73823	2.43942
2.74123	2.43934
2.74424	2.43926
2.74725	2.43918
2.75028	2.4391
2.7533	2.43902
2.75634	2.43894
2.75938	2.43885
2.76243	2.43877
2.76549	2.43869
2.76855	2.43861
2.77162	2.43852
2.77469	2.43844
2.77778	2.43836
2.78087	2.43827
2.78396	2.43819
2.78707	2.4381
2.79018	2.43802
2.7933	2.43793
2.79642	2.43785
2.79955	2.43776
2.80269	2.43768
2.80584	2.43759
2.80899	2.4375
2.81215	2.43742
2.81532	2.43733
2.81849	2.43724
2.82167	2.43715
2.82486	2.43706
2.82805	2.43697
2.83126	2.43688
2.83447	2.4368
2.83768	2.43671
2.84091	2.43662
2.84414	2.43652
2.84738	2.43643
2.85063	2.43634
2.85388	2.43625
2.85714	2.43616
2.86041	2.43607
2.86369	2.43597
2.86697	2.43588
2.87026	2.43579
2.87356	2.43569
2.87687	2.4356
2.88018	2.4355
2.88351	2.43541
2.88684	2.43531
2.89017	2.43522
2.89352	2.43512
2.89687	2.43503
2.90023	2.43493
2.9036	2.43483
2.90698	2.43473
2.91036	2.43464
2.91375	2.43454
2.91715	2.43444
2.92056	2.43434
2.92398	2.43424
2.9274	2.43414
2.93083	2.43404
2.93427	2.43394
2.93772	2.43384
2.94118	2.43374
2.94464	2.43364
2.94811	2.43353
2.95159	2.43343
2.95508	2.43333
2.95858	2.43322
2.96209	2.43312
2.9656	2.43302
2.96912	2.43291
2.97265	2.43281
2.97619	2.4327
2.97974	2.43259
2.98329	2.43249
2.98686	2.43238
2.99043	2.43227
2.99401	2.43217
2.9976	2.43206
3.0012	2.43195
3.00481	2.43184
3.00842	2.43173
3.01205	2.43162
3.01568	2.43151
3.01932	2.4314
3.02297	2.43129
3.02663	2.43118
3.0303	2.43106
3.03398	2.43095
3.03767	2.43084
3.04136	2.43072
3.04507	2.43061
3.04878	2.43049
3.0525	2.43038
3.05623	2.43026
3.05998	2.43015
3.06373	2.43003
3.06748	2.42991
3.07125	2.4298
3.07503	2.42968
3.07882	2.42956
3.08261	2.42944
3.08642	2.42932
3.09023	2.4292
3.09406	2.42908
3.09789	2.42896
3.10174	2.42884
3.10559	2.42871
3.10945	2.42859
3.11333	2.42847
3.11721	2.42834
3.1211	2.42822
3.125	2.4281
3.12891	2.42797
3.13283	2.42784
3.13676	2.42772
3.1407	2.42759
3.14465	2.42746
3.14861	2.42733
3.15259	2.42721
3.15657	2.42708
3.16056	2.42695
3.16456	2.42682
3.16857	2.42668
3.17259	2.42655
3.17662	2.42642
3.18066	2.42629
3.18471	2.42615
3.18878	2.42602
3.19285	2.42589
3.19693	2.42575
3.20102	2.42562
3.20513	2.42548
3.20924	2.42534
3.21337	2.4252
3.2175	2.42507
3.22165	2.42493
3.22581	2.42479
3.22997	2.42465
3.23415	2.42451
3.23834	2.42437
3.24254	2.42422
3.24675	2.42408
3.25098	2.42394
3.25521	2.42379
3.25945	2.42365
3.26371	2.4235
3.26797	2.42336
3.27225	2.42321
3.27654	2.42306
3.28084	2.42292
3.28515	2.42277
3.28947	2.42262
3.29381	2.42247
3.29815	2.42232
3.30251	2.42217
3.30688	2.42201
3.31126	2.42186
3.31565	2.42171
3.32005	2.42155
3.32447	2.4214
3.32889	2.42124
3.33333	2.42108
3.33778	2.42093
3.34225	2.42077
3.34672	2.42061
3.35121	2.42045
3.3557	2.42029
3.36022	2.42013
3.36474	2.41997
3.36927	2.41981
3.37382	2.41964
3.37838	2.41948
3.38295	2.41931
3.38753	2.41915
3.39213	2.41898
3.39674	2.41881
3.40136	2.41865
3.40599	2.41848
3.41064	2.41831
3.4153	2.41814
3.41997	2.41796
3.42466	2.41779
3.42936	2.41762
3.43407	2.41744
3.43879	2.41727
3.44353	2.41709
3.44828	2.41692
3.45304	2.41674
3.45781	2.41656
3.4626	2.41638
3.46741	2.4162
3.47222	2.41602
3.47705	2.41584
3.48189	2.41566
3.48675	2.41547
3.49162	2.41529
3.4965	2.4151
3.5014	2.41491
3.50631	2.41473
3.51124	2.41454
3.51617	2.41435
3.52113	2.41416
3.52609	2.41397
3.53107	2.41377
3.53607	2.41358
3.54108	2.41339
3.5461	2.41319
3.55114	2.41299
3.55619	2.4128
3.56125	2.4126
3.56633	2.4124
3.57143	2.4122
3.57654	2.412
3.58166	2.41179
3.5868	2.41159
3.59195	2.41138
3.59712	2.41118
3.60231	2.41097
3.6075	2.41076
3.61272	2.41055
3.61795	2.41034
3.62319	2.41013
3.62845	2.40992
3.63372	2.40971
3.63901	2.40949
3.64431	2.40927
3.64964	2.40906
3.65497	2.40884
3.66032	2.40862
3.66569	2.4084
3.67107	2.40818
3.67647	2.40795
3.68189	2.40773
3.68732	2.4075
3.69276	2.40728
3.69822	2.40705
3.7037	2.40682
3.7092	2.40659
3.71471	2.40636
3.72024	2.40612
3.72578	2.40589
3.73134	2.40565
3.73692	2.40542
3.74251	2.40518
3.74813	2.40494
3.75375	2.4047
3.7594	2.40445
3.76506	2.40421
3.77074	2.40396
3.77644	2.40372
3.78215	2.40347
3.78788	2.40322
3.79363	2.40297
3.79939	2.40272
3.80518	2.40246
3.81098	2.40221
3.81679	2.40195
3.82263	2.40169
3.82848	2.40143
3.83436	2.40117
3.84025	2.40091
3.84615	2.40064
3.85208	2.40038
3.85802	2.40011
3.86399	2.39984
3.86997	2.39957
3.87597	2.3993
3.88199	2.39902
3.88802	2.39875
3.89408	2.39847
3.90016	2.39819
3.90625	2.39791
3.91236	2.39763
3.9185	2.39734
3.92465	2.39706
3.93082	2.39677
3.93701	2.39648
3.94322	2.39619
3.94945	2.3959
3.9557	2.3956
3.96197	2.39531
3.96825	2.39501
3.97456	2.39471
3.98089	2.39441
3.98724	2.3941
3.99361	2.3938
4	2.39349
4.00641	2.39318
4.01284	2.39287
4.01929	2.39256
4.02576	2.39224
4.03226	2.39192
4.03877	2.3916
4.04531	2.39128
4.05186	2.39096
4.05844	2.39063
4.06504	2.3903
4.07166	2.38997
4.0783	2.38964
4.08497	2.38931
4.09165	2.38897
4.09836	2.38863
4.10509	2.38829
4.11184	2.38795
4.11862	2.3876
4.12541	2.38726
4.13223	2.38691
4.13907	2.38655
4.14594	2.3862
4.15282	2.38584
4.15973	2.38548
4.16667	2.38512
4.17362	2.38476
4.1806	2.38439
4.1876	2.38402
4.19463	2.38365
4.20168	2.38328
4.20875	2.3829
4.21585	2.38252
4.22297	2.38214
4.23012	2.38175
4.23729	2.38137
4.24448	2.38098
4.2517	2.38058
4.25894	2.38019
4.26621	2.37979
4.2735	2.37939
4.28082	2.37898
4.28816	2.37858
4.29553	2.37817
4.30293	2.37776
4.31034	2.37734
4.31779	2.37692
4.32526	2.3765
4.33276	2.37608
4.34028	2.37565
4.34783	2.37522
4.3554	2.37478
4.363	2.37435
4.37063	2.37391
4.37828	2.37346
4.38596	2.37302
4.39367	2.37256
4.40141	2.37211
4.40917	2.37165
4.41696	2.37119
4.42478	2.37073
4.43262	2.37026
4.4405	2.36979
4.4484	2.36932
4.45633	2.36884
4.46429	2.36836
4.47227	2.36787
4.48029	2.36738
4.48833	2.36689
4.4964	2.36639
4.5045	2.36589
4.51264	2.36539
4.5208	2.36488
4.52899	2.36436
4.53721	2.36385
4.54545	2.36333
4.55373	2.3628
4.56204	2.36227
4.57038	2.36174
4.57875	2.3612
4.58716	2.36066
4.59559	2.36011
4.60405	2.35956
4.61255	2.359
4.62107	2.35844
4.62963	2.35788
4.63822	2.35731
4.64684	2.35673
4.65549	2.35615
4.66418	2.35557
4.6729	2.35498
4.68165	2.35439
4.69043	2.35379
4.69925	2.35318
4.7081	2.35257
4.71698	2.35196
4.7259	2.35134
4.73485	2.35071
4.74383	2.35008
4.75285	2.34945
4.7619	2.3488
4.77099	2.34816
4.78011	2.3475
4.78927	2.34684
4.79846	2.34618
4.80769	2.34551
4.81696	2.34483
4.82625	2.34415
4.83559	2.34346
4.84496	2.34276
4.85437	2.34206
4.86381	2.34135
4.87329	2.34064
4.88281	2.33991
4.89237	2.33919
4.90196	2.33845
4.91159	2.33771
4.92126	2.33696
4.93097	2.3362
4.94071	2.33544
4.9505	2.33467
4.96032	2.33389
4.97018	2.3331
4.98008	2.33231
4.99002	2.33151
5	2.3307
5.01002	2.32988
5.02008	2.32906
5.03018	2.32822
5.04032	2.32738
5.05051	2.32653
5.06073	2.32567
5.07099	2.32481
5.0813	2.32393
5.09165	2.32305
5.10204	2.32215
5.11247	2.32125
5.12295	2.32034
5.13347	2.31942
5.14403	2.31849
5.15464	2.31755
5.16529	2.3166
5.17598	2.31564
5.18672	2.31466
5.19751	2.31368
5.20833	2.31269
5.21921	2.31169
5.23013	2.31068
5.24109	2.30966
5.2521	2.30862
5.26316	2.30758
5.27426	2.30652
5.28541	2.30546
5.29661	2.30438
5.30786	2.30329
5.31915	2.30219
5.33049	2.30107
5.34188	2.29995
5.35332	2.29881
5.36481	2.29766
5.37634	2.2965
5.38793	2.29532
5.39957	2.29413
5.41126	2.29293
5.42299	2.29171
5.43478	2.29049
5.44662	2.28924
5.45852	2.28799
5.47046	2.28672
5.48246	2.28544
5.49451	2.28414
5.50661	2.28283
5.51876	2.28151
5.53097	2.28017
5.54324	2.27881
5.55556	2.27745
5.56793	2.27606
5.58036	2.27467
5.59284	2.27325
5.60538	2.27183
5.61798	2.27038
5.63063	2.26893
5.64334	2.26746
5.65611	2.26597
5.66893	2.26447
5.68182	2.26295
5.69476	2.26142
5.70776	2.25987
5.72082	2.25831
5.73394	2.25673
5.74713	2.25514
5.76037	2.25354
5.77367	2.25191
5.78704	2.25028
5.80046	2.24863
5.81395	2.24697
5.82751	2.24529
5.84112	2.2436
5.8548	2.2419
5.86854	2.24018
5.88235	2.23845
5.89623	2.23671
5.91017	2.23495
5.92417	2.23318
5.93824	2.23141
5.95238	2.22962
5.96659	2.22782
5.98086	2.22601
5.9952	2.22419
6.00962	2.22236
6.0241	2.22053
6.03865	2.21868
6.05327	2.21683
6.06796	2.21497
6.08273	2.2131
6.09756	2.21123
6.11247	2.20936
6.12745	2.20747
6.14251	2.20559
6.15764	2.2037
6.17284	2.2018
6.18812	2.19991
6.20347	2.19801
6.21891	2.19611
6.23441	2.1942
6.25	2.1923
6.26566	2.19039
6.28141	2.18849
6.29723	2.18658
6.31313	2.18467
6.32911	2.18277
6.34518	2.18086
6.36132	2.17895
6.37755	2.17704
6.39386	2.17513
6.41026	2.17322
6.42674	2.17131
6.4433	2.1694
6.45995	2.16749
6.47668	2.16558
6.49351	2.16366
6.51042	2.16174
6.52742	2.15982
6.5445	2.1579
6.56168	2.15597
6.57895	2.15404
6.59631	2.15211
6.61376	2.15017
6.6313	2.14823
6.64894	2.14628
6.66667	2.14433
6.68449	2.14237
6.70241	2.1404
6.72043	2.13843
6.73854	2.13646
6.75676	2.13448
6.77507	2.13249
6.79348	2.1305
6.81199	2.1285
6.8306	2.1265
6.84932	2.12449
6.86813	2.12248
6.88705	2.12047
6.90608	2.11845
6.92521	2.11644
6.94444	2.11442
6.96379	2.1124
6.98324	2.11038
7.0028	2.10836
7.02247	2.10634
7.04225	2.10433
7.06215	2.10231
7.08215	2.1003
7.10227	2.0983
7.12251	2.09629
7.14286	2.09429
7.16332	2.09229
7.18391	2.0903
7.20461	2.0883
7.22543	2.08631
7.24638	2.08432
7.26744	2.08233
7.28863	2.08033
7.30994	2.07833
7.33138	2.07632
7.35294	2.0743
7.37463	2.07227
7.39645	2.07023
7.4184	2.06816
7.44048	2.06608
7.46269	2.06397
7.48503	2.06184
7.50751	2.05967
7.53012	2.05746
7.55287	2.05521
7.57576	2.05292
7.59878	2.05058
7.62195	2.04819
7.64526	2.04574
7.66871	2.04323
7.69231	2.04065
7.71605	2.03801
7.73994	2.03529
7.76398	2.03249
7.78816	2.02961
7.8125	2.02665
7.83699	2.0236
7.86164	2.02046
7.88644	2.01722
7.91139	2.01389
7.93651	2.01045
7.96178	2.00691
7.98722	2.00326
8.01282	1.99949
8.03859	1.99561
8.06452	1.99161
8.09061	1.98748
8.11688	1.98322
8.14332	1.97882
8.16993	1.97427
8.19672	1.96958
